================ Training Loss (Thu Dec  4 14:21:34 2025) ================
[Rank 0] (epoch: 1, iters: 3200, time: 0.417, data: 0.001) , D_A: 0.171, G_A: 0.128, cycle_A: 1.581, idt_A: 0.586, D_B: 0.237, G_B: 0.217, cycle_B: 1.875, idt_B: 0.716

[Rank 0] (epoch: 1, iters: 3300, time: 0.261, data: 0.000) , D_A: 0.257, G_A: 0.194, cycle_A: 2.417, idt_A: 0.456, D_B: 0.328, G_B: 0.347, cycle_B: 1.468, idt_B: 0.838

[Rank 0] (epoch: 1, iters: 3400, time: 0.261, data: 0.000) , D_A: 0.191, G_A: 0.483, cycle_A: 1.313, idt_A: 0.555, D_B: 0.242, G_B: 0.274, cycle_B: 1.554, idt_B: 0.555

[Rank 0] (epoch: 1, iters: 3500, time: 0.257, data: 0.000) , D_A: 0.292, G_A: 0.543, cycle_A: 2.141, idt_A: 0.767, D_B: 0.151, G_B: 0.605, cycle_B: 2.372, idt_B: 0.743

[Rank 0] (epoch: 1, iters: 3600, time: 0.417, data: 0.000) , D_A: 0.358, G_A: 0.245, cycle_A: 1.801, idt_A: 0.999, D_B: 0.098, G_B: 0.382, cycle_B: 3.211, idt_B: 0.732

[Rank 0] (epoch: 1, iters: 3700, time: 0.256, data: 0.001) , D_A: 0.239, G_A: 0.253, cycle_A: 0.852, idt_A: 0.527, D_B: 0.249, G_B: 0.423, cycle_B: 1.809, idt_B: 0.311

